patent_id,inventor_id,company_id
11000216,fl:giulia_ln:müller-00762,org:0009
11000217,fl:natasha_ln:anderson-00183,org:0021
11000217,fl:natasha_ln:anderson-00183,org:0012
11000217,fl:john_ln:kim-01544,org:0021
11000217,fl:john_ln:kim-01544,org:0012
11000217,fl:olivia_ln:suzuki-00263,org:0021
11000217,fl:olivia_ln:suzuki-00263,org:0012
11000218,fl:amelia_ln:khan-00486,org:0011
11000218,fl:amelia_ln:khan-00486,org:0014
11000219,fl:yuki_ln:schmidt-01091,org:0007
11000219,fl:yuki_ln:schmidt-01091,org:0015
11000220,fl:liam_ln:sato-01443,org:0026
11000220,fl:wei_ln:kumar-01016,org:0026
11000220,fl:mohammed_ln:davis-00465,org:0026
11000221,fl:min_ln:kumar-00541,org:0012
11000221,fl:aisha_ln:petrov-00746,org:0012
11000222,fl:carlos_ln:wang-00158,org:0030
11000222,fl:carlos_ln:wang-00158,org:0012
11000222,fl:camille_ln:sato-01260,org:0030
11000222,fl:camille_ln:sato-01260,org:0012
11000223,fl:pierre_ln:sharma-00229,org:0017
11000223,fl:ivan_ln:gupta-00002,org:0017
11000224,fl:hans_ln:kim-01667,org:0031
11000224,fl:ivan_ln:tanaka-01339,org:0031
11000224,fl:liu_ln:patel-00537,org:0031
11000225,fl:sakura_ln:conti-01412,org:0021
11000225,fl:sakura_ln:conti-01412,org:0008
11000226,fl:camille_ln:petrov-00199,org:0024
11000226,fl:camille_ln:petrov-00199,org:0014
11000226,fl:carlos_ln:tanaka-00390,org:0024
11000226,fl:carlos_ln:tanaka-00390,org:0014
11000227,fl:ivan_ln:anderson-00894,org:0029
11000227,fl:giulia_ln:park-01220,org:0029
11000227,fl:ivan_ln:park-00493,org:0029
11000227,fl:wei_ln:garcia-00295,org:0029
11000228,fl:camille_ln:suzuki-00141,org:0026
11000228,fl:fatima_ln:rossi-01340,org:0026
11000229,fl:fatima_ln:miller-00287,org:0030
11000229,fl:fatima_ln:miller-00287,org:0023
11000230,fl:hans_ln:smith-01019,org:0005
11000230,fl:chen_ln:smith-01200,org:0005
11000231,fl:chen_ln:park-00149,org:0012
11000232,fl:liu_ln:patel-01142,org:0029
11000233,fl:luca_ln:khan-01457,org:0020
11000234,fl:luca_ln:hassan-00365,org:0021
11000234,fl:anika_ln:wilson-00896,org:0021
11000234,fl:carlos_ln:hassan-00061,org:0021
11000235,fl:seo-yun_ln:park-00846,org:0031
11000235,fl:seo-yun_ln:park-00846,org:0006
11000235,fl:liam_ln:petrov-00299,org:0031
11000235,fl:liam_ln:petrov-00299,org:0006
11000235,fl:priya_ln:yamamoto-01679,org:0031
11000235,fl:priya_ln:yamamoto-01679,org:0006
11000236,fl:noah_ln:brown-00154,org:0017
11000236,fl:aisha_ln:davis-01452,org:0017
11000236,fl:alice_ln:johnson-00062,org:0017
11000236,fl:liu_ln:johnson-00790,org:0017
11000237,fl:kenji_ln:sharma-01311,org:0022
11000237,fl:john_ln:smith-00185,org:0022
11000237,fl:marco_ln:miller-00667,org:0022
11000237,fl:liu_ln:kumar-01182,org:0022
11000238,fl:ivan_ln:park-00713,org:0023
11000238,fl:seo-yun_ln:tanaka-01417,org:0023
11000239,fl:sofia_ln:dupont-01501,org:0018
11000239,fl:pierre_ln:yamamoto-00163,org:0018
11000240,fl:camille_ln:miller-01440,org:0012
11000240,fl:anika_ln:khan-00444,org:0012
11000241,fl:mohammed_ln:conti-01672,org:0023
11000241,fl:liam_ln:brown-00752,org:0023
11000241,fl:alice_ln:gupta-00975,org:0023
11000242,fl:sofia_ln:smith-00825,org:0005
11000243,fl:oliver_ln:ahmed-01108,
11000243,fl:john_ln:kumar-01530,
11000243,fl:wei_ln:patel-00528,
11000243,fl:aisha_ln:zhang-01079,
11000244,fl:chen_ln:petrov-00458,org:0014
11000244,fl:chen_ln:petrov-00458,org:0024
11000244,fl:chen_ln:esposito-01165,org:0014
11000244,fl:chen_ln:esposito-01165,org:0024
11000245,fl:carlos_ln:tanaka-01345,org:0005
11000245,fl:yuki_ln:ferrari-01027,org:0005
11000246,fl:chen_ln:patel-01063,org:0005
11000246,fl:chen_ln:patel-01063,org:0012
11000246,fl:natasha_ln:khan-01747,org:0005
11000246,fl:natasha_ln:khan-01747,org:0012
11000246,fl:olivia_ln:zhang-00369,org:0005
11000246,fl:olivia_ln:zhang-00369,org:0012
11000247,fl:marco_ln:conti-01442,org:0009
11000247,fl:noah_ln:dupont-00732,org:0009
11000248,fl:isabella_ln:esposito-00740,org:0001
11000248,fl:isabella_ln:conti-00736,org:0001
11000249,fl:camille_ln:patel-01320,org:0010
11000249,fl:natasha_ln:conti-01413,org:0010
11000249,fl:sofia_ln:garcia-00758,org:0010
11000250,fl:mohammed_ln:yamamoto-00987,org:0012
11000251,fl:hans_ln:miller-00872,org:0000
11000251,fl:luca_ln:park-00106,org:0000
11000251,fl:camille_ln:sato-00965,org:0000
11000251,fl:anika_ln:müller-00182,org:0000
11000252,fl:chen_ln:kim-01493,org:0026
11000252,fl:jin_ln:chen-01529,org:0026
11000252,fl:seo-yun_ln:kim-01270,org:0026
11000253,fl:alice_ln:kumar-01467,org:0004
11000253,fl:natasha_ln:garcia-00011,org:0004
11000253,fl:fatima_ln:müller-01579,org:0004
11000253,fl:alice_ln:smith-00641,org:0004
11000254,fl:anika_ln:dupont-00218,org:0024
11000254,fl:giulia_ln:sato-00017,org:0024
11000255,fl:john_ln:wilson-01054,org:0012
11000255,fl:isabella_ln:müller-01280,org:0012
11000255,fl:hans_ln:sato-00111,org:0012
11000256,fl:rajesh_ln:johnson-00336,org:0006
11000256,fl:ivan_ln:ivanov-00266,org:0006
11000256,fl:camille_ln:johnson-00505,org:0006
11000257,fl:pierre_ln:schmidt-01788,org:0012
11000258,fl:sofia_ln:davis-00954,org:0003
11000258,fl:giulia_ln:martin-01497,org:0003
11000258,fl:anika_ln:wilson-00896,org:0003
11000258,fl:kenji_ln:schmidt-00173,org:0003
11000258,fl:pierre_ln:dupont-00804,org:0003
11000259,fl:aisha_ln:petrov-00746,org:0011
11000259,fl:oliver_ln:rodriguez-01059,org:0011
11000260,fl:fatima_ln:taylor-00249,org:0020
11000260,fl:sakura_ln:brown-00398,org:0020
11000261,fl:hiroshi_ln:zhang-01608,org:0015
11000261,fl:mohammed_ln:johnson-00361,org:0015
11000262,fl:priya_ln:garcia-00892,org:0012
11000262,fl:ahmed_ln:ahmed-00253,org:0012
11000262,fl:olivia_ln:martin-01628,org:0012
11000262,fl:wei_ln:suzuki-00132,org:0012
11000262,fl:natasha_ln:brown-01689,org:0012
11000263,fl:hans_ln:hassan-01669,org:0018
11000264,fl:noah_ln:sato-00620,org:0012
11000264,fl:liam_ln:park-01511,org:0012
11000265,fl:anika_ln:li-00406,org:0017
11000265,fl:anika_ln:li-00406,org:0010
11000265,fl:marco_ln:wilson-00725,org:0017
11000265,fl:marco_ln:wilson-00725,org:0010
11000265,fl:camille_ln:müller-00708,org:0017
11000265,fl:camille_ln:müller-00708,org:0010
11000266,fl:luca_ln:petrov-01042,org:0022
11000266,fl:natasha_ln:taylor-00280,org:0022
11000266,fl:hans_ln:martin-01477,org:0022
11000267,fl:john_ln:garcia-00652,org:0006
11000267,fl:olivia_ln:sharma-01575,org:0006
11000267,fl:priya_ln:kumar-00172,org:0006
11000268,fl:aisha_ln:ahmed-01030,
11000269,fl:mohammed_ln:davis-01406,org:0021
11000269,fl:wei_ln:ferrari-00854,org:0021
11000269,fl:ahmed_ln:miller-01131,org:0021
11000270,fl:ivan_ln:park-01738,org:0016
11000270,fl:luca_ln:miller-00439,org:0016
11000270,fl:wei_ln:hassan-01061,org:0016
11000270,fl:luca_ln:park-00491,org:0016
11000271,fl:fatima_ln:conti-01503,org:0000
11000271,fl:fatima_ln:conti-01503,org:0020
11000271,fl:ivan_ln:park-01738,org:0000
11000271,fl:ivan_ln:park-01738,org:0020
11000271,fl:kenji_ln:ali-00411,org:0000
11000271,fl:kenji_ln:ali-00411,org:0020
11000271,fl:sofia_ln:yamamoto-00638,org:0000
11000271,fl:sofia_ln:yamamoto-00638,org:0020
11000272,fl:liu_ln:sato-01663,org:0000
11000272,fl:aisha_ln:davis-00553,org:0000
11000272,fl:amelia_ln:smith-00624,org:0000
11000273,fl:ivan_ln:ahmed-01574,org:0018
11000273,fl:yuki_ln:miller-00936,org:0018
11000273,fl:luca_ln:yamamoto-00412,org:0018
11000274,fl:alice_ln:wang-00441,org:0006
11000274,fl:marco_ln:kumar-01191,org:0006
11000275,fl:hiroshi_ln:petrov-01365,org:0013
11000275,fl:aisha_ln:petrov-00746,org:0013
11000275,fl:priya_ln:zhang-00682,org:0013
11000275,fl:liu_ln:johnson-00790,org:0013
11000275,fl:isabella_ln:chen-00852,org:0013
11000276,fl:hans_ln:miller-00872,org:0017
11000276,fl:carlos_ln:kumar-00086,org:0017
11000276,fl:fatima_ln:tanaka-00945,org:0017
11000277,fl:amelia_ln:dupont-00760,org:0000
11000277,fl:amelia_ln:dupont-00760,org:0024
11000277,fl:alice_ln:rossi-00245,org:0000
11000277,fl:alice_ln:rossi-00245,org:0024
11000278,fl:giulia_ln:sato-00017,org:0014
11000278,fl:greta_ln:wang-00871,org:0014
11000279,fl:oliver_ln:sato-00342,org:0019
11000279,fl:yuki_ln:kumar-01015,org:0019
11000279,fl:sofia_ln:smith-00890,org:0019
11000279,fl:anika_ln:ali-00317,org:0019
11000280,fl:aisha_ln:suzuki-00801,org:0015
11000281,fl:luca_ln:ahmed-00756,org:0003
11000282,fl:chen_ln:patel-00629,org:0015
11000282,fl:sakura_ln:gupta-01298,org:0015
11000282,fl:priya_ln:ivanov-01527,org:0015
11000283,fl:yuki_ln:müller-01224,org:0012
11000283,fl:rajesh_ln:dupont-01279,org:0012
11000284,fl:fatima_ln:yamamoto-01186,org:0020
11000284,fl:alice_ln:miller-01296,org:0020
11000284,fl:pierre_ln:suzuki-01589,org:0020
11000285,fl:liu_ln:davis-00385,org:0020
11000285,fl:ivan_ln:esposito-00888,org:0020
11000285,fl:santosh_ln:sato-01072,org:0020
11000285,fl:santosh_ln:conti-00071,org:0020
11000286,fl:alice_ln:sharma-01158,org:0012
11000286,fl:liu_ln:schmidt-00928,org:0012
11000286,fl:santosh_ln:chen-01302,org:0012
11000287,fl:emma_ln:müller-01136,org:0003
11000288,fl:priya_ln:brown-01197,org:0031
11000288,fl:giulia_ln:taylor-01352,org:0031
11000289,fl:carlos_ln:zhang-00865,org:0016
11000289,fl:camille_ln:patel-01320,org:0016
11000290,fl:kenji_ln:tanaka-00751,org:0024
11000290,fl:kenji_ln:tanaka-00751,org:0011
11000290,fl:natasha_ln:khan-01747,org:0024
11000290,fl:natasha_ln:khan-01747,org:0011
11000291,fl:sofia_ln:miller-00904,org:0014
11000292,fl:pierre_ln:yamamoto-00163,org:0029
11000292,fl:carlos_ln:ali-00992,org:0029
11000293,fl:marco_ln:anderson-00167,org:0007
11000293,fl:amelia_ln:ivanov-01703,org:0007
11000293,fl:jin_ln:rossi-00187,org:0007
11000294,fl:luca_ln:wilson-00926,org:0023
11000295,fl:sofia_ln:müller-00702,org:0012
11000295,fl:anika_ln:kumar-01523,org:0012
11000296,fl:ivan_ln:tanaka-01304,org:0007
11000296,fl:carlos_ln:sato-00021,org:0007
11000296,fl:isabella_ln:martin-01226,org:0007
11000297,fl:sofia_ln:hassan-01175,org:0025
11000297,fl:oliver_ln:tanaka-01267,org:0025
11000297,fl:hiroshi_ln:park-00538,org:0025
11000298,fl:wei_ln:khan-01195,org:0028
11000298,fl:oliver_ln:tanaka-00856,org:0028
11000298,fl:sofia_ln:davis-00516,org:0028
11000299,fl:marco_ln:brown-00913,org:0018
11000299,fl:isabella_ln:suzuki-00559,org:0018
11000299,fl:fatima_ln:wilson-00093,org:0018
11000299,fl:greta_ln:rodriguez-00303,org:0018
11000300,fl:oliver_ln:ferrari-01101,org:0029
11000300,fl:alice_ln:chen-00544,org:0029
11000300,fl:camille_ln:dupont-01688,org:0029
11000301,fl:amelia_ln:rossi-01777,
11000302,fl:isabella_ln:johnson-00494,org:0008
11000302,fl:isabella_ln:johnson-00494,org:0027
11000302,fl:ahmed_ln:wilson-01404,org:0008
11000302,fl:ahmed_ln:wilson-01404,org:0027
11000303,fl:hans_ln:hassan-00147,org:0020
11000304,fl:wei_ln:kumar-01016,org:0018
11000305,fl:oliver_ln:rodriguez-01232,org:0022
11000305,fl:ahmed_ln:conti-00660,org:0022
11000305,fl:rajesh_ln:wang-00318,org:0022
11000306,fl:natasha_ln:kumar-01458,org:0000
11000306,fl:giulia_ln:rodriguez-01531,org:0000
11000306,fl:fatima_ln:anderson-00091,org:0000
11000306,fl:alice_ln:gupta-00035,org:0000
11000307,fl:sofia_ln:khan-00842,org:0031
11000307,fl:isabella_ln:wang-00910,org:0031
11000307,fl:camille_ln:martin-01076,org:0031
11000307,fl:ivan_ln:ahmed-00271,org:0031
11000308,fl:alice_ln:johnson-00062,
11000309,fl:kenji_ln:miller-01100,org:0014
11000310,fl:mohammed_ln:kim-00463,org:0020
11000310,fl:camille_ln:johnson-00794,org:0020
11000310,fl:pierre_ln:ali-01525,org:0020
11000311,fl:hiroshi_ln:esposito-01020,org:0014
11000312,fl:anika_ln:esposito-01362,org:0016
11000313,fl:natasha_ln:rodriguez-00749,org:0015
11000313,fl:sofia_ln:petrov-01369,org:0015
11000314,fl:alice_ln:kumar-01467,org:0020
11000314,fl:santosh_ln:suzuki-00389,org:0020
11000315,fl:oliver_ln:tanaka-00856,org:0026
11000315,fl:amelia_ln:dupont-00760,org:0026
11000316,fl:noah_ln:rodriguez-00283,org:0030
11000317,fl:aisha_ln:sato-01561,org:0027
11000317,fl:seo-yun_ln:conti-00566,org:0027
11000318,fl:luca_ln:johnson-00020,org:0005
11000318,fl:hans_ln:sato-00111,org:0005
11000318,fl:santosh_ln:yamamoto-01661,org:0005
11000319,fl:santosh_ln:tanaka-00554,org:0011
11000319,fl:ahmed_ln:ivanov-01444,org:0011
11000319,fl:pierre_ln:garcia-00610,org:0011
11000320,fl:ivan_ln:esposito-01711,org:0022
11000320,fl:hans_ln:hassan-00147,org:0022
11000320,fl:sofia_ln:kim-01154,org:0022
11000321,fl:aisha_ln:davis-01452,org:0007
11000321,fl:natasha_ln:johnson-01666,org:0007
11000322,fl:mohammed_ln:ivanov-00911,org:0009
11000322,fl:carlos_ln:rossi-01512,org:0009
11000323,fl:sofia_ln:miller-00593,org:0029
11000324,fl:yuki_ln:dupont-01223,org:0019
11000324,fl:emma_ln:johnson-01471,org:0019
11000324,fl:alice_ln:gupta-00975,org:0019
11000324,fl:wei_ln:khan-01195,org:0019
11000325,fl:anika_ln:sato-00332,org:0009
11000325,fl:anika_ln:sato-00332,org:0030
11000326,fl:hans_ln:zhang-00431,org:0010
11000327,fl:amelia_ln:hassan-00156,org:0000
11000327,fl:john_ln:martin-00310,org:0000
11000327,fl:anika_ln:smith-01221,org:0000
11000328,fl:emma_ln:garcia-00247,org:0025
11000329,fl:liu_ln:suzuki-00831,org:0011
11000330,fl:ahmed_ln:park-00124,org:0014
11000330,fl:seo-yun_ln:esposito-00817,org:0014
11000330,fl:kenji_ln:zhang-00425,org:0014
11000331,fl:alice_ln:yamamoto-01265,org:0010
11000331,fl:amelia_ln:ivanov-01703,org:0010
11000332,fl:seo-yun_ln:suzuki-01545,org:0009
11000332,fl:john_ln:smith-00185,org:0009
11000333,fl:liu_ln:davis-00703,org:0025
11000333,fl:pierre_ln:wang-00706,org:0025
11000334,fl:wei_ln:rodriguez-01243,org:0014
11000334,fl:ahmed_ln:ahmed-00253,org:0014
11000334,fl:liu_ln:esposito-01536,org:0014
11000334,fl:natasha_ln:zhang-01624,org:0014
11000335,fl:priya_ln:ivanov-01435,org:0008
11000336,fl:isabella_ln:johnson-00494,org:0024
11000336,fl:santosh_ln:sato-01072,org:0024
11000336,fl:priya_ln:sharma-01675,org:0024
11000337,fl:jin_ln:li-01641,org:0022
11000337,fl:alice_ln:taylor-00399,org:0022
11000338,fl:priya_ln:johnson-00996,org:0028
11000339,fl:isabella_ln:petrov-00603,org:0004
11000339,fl:isabella_ln:petrov-00603,org:0016
11000340,fl:giulia_ln:patel-00370,org:0005
11000341,fl:emma_ln:anderson-01687,org:0010
11000341,fl:luca_ln:sato-01399,org:0010
11000342,fl:ivan_ln:patel-01486,
11000343,fl:jin_ln:rodriguez-01116,org:0009
11000344,fl:sakura_ln:ferrari-00806,org:0011
11000344,fl:sakura_ln:ferrari-00806,org:0005
11000344,fl:hans_ln:tanaka-00060,org:0011
11000344,fl:hans_ln:tanaka-00060,org:0005
11000345,fl:alice_ln:gupta-00975,org:0014
11000346,fl:wei_ln:hassan-01061,org:0027
11000346,fl:liu_ln:ferrari-01555,org:0027
11000346,fl:giulia_ln:ferrari-01262,org:0027
11000347,fl:mohammed_ln:davis-00465,org:0009
11000348,fl:chen_ln:yamamoto-01138,org:0028
11000349,fl:seo-yun_ln:anderson-00184,org:0014
11000349,fl:emma_ln:anderson-01253,org:0014
11000350,fl:sakura_ln:hassan-00611,org:0008
11000351,fl:olivia_ln:patel-00677,org:0004
11000351,fl:sakura_ln:dupont-00506,org:0004
11000351,fl:hiroshi_ln:sato-01485,org:0004
11000351,fl:min_ln:sharma-00483,org:0004
11000352,fl:mohammed_ln:zhang-01582,org:0018
11000352,fl:mohammed_ln:zhang-01582,org:0030
11000352,fl:greta_ln:brown-00470,org:0018
11000352,fl:greta_ln:brown-00470,org:0030
11000353,fl:sofia_ln:kim-01426,org:0015
11000353,fl:jin_ln:martin-00442,org:0015
11000353,fl:amelia_ln:taylor-00607,org:0015
11000354,fl:marco_ln:chen-01500,org:0020
11000354,fl:camille_ln:miller-01440,org:0020
11000354,fl:olivia_ln:martin-00198,org:0020
11000354,fl:kenji_ln:ferrari-01409,org:0020
11000355,fl:aisha_ln:conti-01773,org:0014
11000355,fl:min_ln:anderson-00676,org:0014
11000356,fl:oliver_ln:ahmed-00066,org:0016
11000356,fl:oliver_ln:ahmed-00066,org:0006
11000357,fl:carlos_ln:sato-00689,org:0029
11000357,fl:santosh_ln:conti-00737,org:0029
11000357,fl:alice_ln:zhang-01652,org:0029
11000358,fl:anika_ln:brown-01098,org:0006
11000358,fl:anika_ln:brown-01098,org:0024
11000359,fl:emma_ln:anderson-01481,org:0007
11000359,fl:ivan_ln:johnson-01147,org:0007
11000360,fl:natasha_ln:brown-01689,org:0017
11000361,fl:noah_ln:ahmed-01161,org:0012
11000361,fl:pierre_ln:wilson-00514,org:0012
11000362,fl:greta_ln:tanaka-00474,org:0009
11000362,fl:sakura_ln:garcia-01676,org:0009
11000362,fl:anika_ln:sato-00143,org:0009
11000363,fl:pierre_ln:ahmed-01515,org:0004
11000363,fl:fatima_ln:petrov-01632,org:0004
11000363,fl:fatima_ln:rossi-01134,org:0004
11000363,fl:liu_ln:li-01506,org:0004
11000364,fl:noah_ln:garcia-01472,org:0000
11000364,fl:giulia_ln:yamamoto-00348,org:0000
11000365,fl:marco_ln:johnson-01222,org:0031
11000365,fl:seo-yun_ln:anderson-00184,org:0031
11000366,fl:chen_ln:ivanov-00340,org:0015
11000367,fl:camille_ln:zhang-01258,org:0018
11000368,fl:olivia_ln:zhang-00164,org:0010
11000368,fl:giulia_ln:yamamoto-00866,org:0010
11000369,fl:pierre_ln:patel-01634,org:0021
11000369,fl:priya_ln:schmidt-01441,org:0021
11000369,fl:priya_ln:dupont-00374,org:0021
11000369,fl:hiroshi_ln:sharma-00874,org:0021
11000369,fl:fatima_ln:rossi-01014,org:0021
11000370,fl:olivia_ln:taylor-00986,org:0013
11000370,fl:olivia_ln:taylor-00986,org:0007
11000370,fl:liu_ln:brown-00424,org:0013
11000370,fl:liu_ln:brown-00424,org:0007
11000370,fl:sakura_ln:kim-01437,org:0013
11000370,fl:sakura_ln:kim-01437,org:0007
11000371,fl:kenji_ln:ferrari-01409,org:0019
11000371,fl:priya_ln:garcia-00892,org:0019
11000371,fl:john_ln:ferrari-00082,org:0019
11000372,fl:alice_ln:tanaka-01484,org:0025
11000372,fl:ahmed_ln:zhang-01332,org:0025
11000373,fl:ahmed_ln:ferrari-01596,
11000374,fl:jin_ln:taylor-01742,org:0028
11000375,fl:pierre_ln:kumar-00848,org:0016
11000375,fl:priya_ln:zhang-00786,org:0016
11000376,fl:amelia_ln:sharma-00578,org:0013
11000376,fl:carlos_ln:conti-01577,org:0013
11000377,fl:camille_ln:zhang-00492,org:0009
11000377,fl:john_ln:anderson-00564,org:0009
11000378,fl:olivia_ln:esposito-00841,org:0028
11000379,fl:noah_ln:kim-01371,
11000380,fl:seo-yun_ln:kim-01705,org:0005
11000381,fl:amelia_ln:anderson-00352,org:0028
11000381,fl:isabella_ln:petrov-00811,org:0028
11000382,fl:greta_ln:li-01424,org:0023
11000383,fl:alice_ln:petrov-00377,org:0003
11000383,fl:john_ln:suzuki-01638,org:0003
11000384,fl:rajesh_ln:wang-00548,org:0020
11000385,fl:marco_ln:sato-01070,org:0007
11000385,fl:priya_ln:garcia-00892,org:0007
11000386,fl:rajesh_ln:smith-00731,org:0024
11000387,fl:priya_ln:khan-00480,org:0018
11000387,fl:priya_ln:khan-00480,org:0021
11000387,fl:camille_ln:petrov-00199,org:0018
11000387,fl:camille_ln:petrov-00199,org:0021
11000387,fl:john_ln:wilson-01054,org:0018
11000387,fl:john_ln:wilson-01054,org:0021
11000388,fl:aisha_ln:patel-01343,org:0020
11000388,fl:yuki_ln:tanaka-00188,org:0020
11000389,fl:oliver_ln:wilson-01585,org:0031
11000389,fl:aisha_ln:li-00393,org:0031
11000390,fl:kenji_ln:yamamoto-01331,org:0023
11000390,fl:rajesh_ln:miller-00893,org:0023
11000390,fl:aisha_ln:anderson-00469,org:0023
11000391,fl:hiroshi_ln:sato-01485,org:0001
11000391,fl:min_ln:sato-00953,org:0001
11000392,fl:olivia_ln:schmidt-00315,org:0019
11000393,fl:john_ln:smith-00185,org:0013
11000393,fl:noah_ln:schmidt-01110,org:0013
11000393,fl:priya_ln:rodriguez-01170,org:0013
11000393,fl:min_ln:esposito-01767,org:0013
11000394,fl:liu_ln:esposito-00191,org:0022
11000394,fl:yuki_ln:smith-00699,org:0022
11000394,fl:chen_ln:müller-00844,org:0022
11000395,fl:fatima_ln:li-00213,
11000395,fl:noah_ln:dupont-01196,
11000396,fl:yuki_ln:conti-01658,org:0008
11000396,fl:luca_ln:gupta-01578,org:0008
11000397,fl:anika_ln:wilson-00896,org:0021
11000398,fl:noah_ln:hassan-01613,org:0012
11000398,fl:emma_ln:johnson-01610,org:0012
11000399,fl:olivia_ln:li-00668,org:0016
11000399,fl:rajesh_ln:brown-00618,org:0016
11000400,fl:kenji_ln:conti-00565,org:0002
11000400,fl:marco_ln:davis-01631,org:0002
11000400,fl:min_ln:dupont-01756,org:0002
11000400,fl:alice_ln:kumar-00857,org:0002
11000401,fl:wei_ln:martin-00701,org:0011
11000402,fl:chen_ln:esposito-01165,org:0013
11000402,fl:amelia_ln:martin-00511,org:0013
11000403,fl:natasha_ln:kim-01722,org:0010
11000403,fl:pierre_ln:tanaka-01248,org:0010
11000403,fl:greta_ln:suzuki-00635,org:0010
11000404,fl:ivan_ln:petrov-00200,org:0000
11000405,fl:anika_ln:sharma-01157,org:0028
11000406,fl:oliver_ln:sato-00342,org:0021
11000407,fl:priya_ln:rossi-00814,org:0004
11000407,fl:greta_ln:rossi-00113,org:0004
11000408,fl:fatima_ln:garcia-00995,org:0018
11000408,fl:carlos_ln:tanaka-00390,org:0018
11000409,fl:mohammed_ln:anderson-00711,org:0020
11000409,fl:olivia_ln:petrov-00120,org:0020
11000409,fl:priya_ln:esposito-00594,org:0020
11000410,fl:alice_ln:petrov-01704,org:0026
11000410,fl:mohammed_ln:rodriguez-01247,org:0026
11000410,fl:hans_ln:suzuki-01003,org:0026
11000410,fl:ahmed_ln:kim-00337,org:0026
11000411,fl:alice_ln:petrov-01050,org:0029
11000411,fl:rajesh_ln:esposito-00590,org:0029
11000411,fl:olivia_ln:taylor-00986,org:0029
11000412,fl:hans_ln:patel-01380,org:0002
11000412,fl:santosh_ln:ahmed-00550,org:0002
11000413,fl:pierre_ln:sharma-00476,org:0022
11000414,fl:yuki_ln:miller-00936,org:0024
11000414,fl:yuki_ln:miller-00936,org:0015
11000414,fl:marco_ln:tanaka-01696,org:0024
11000414,fl:marco_ln:tanaka-01696,org:0015
11000414,fl:isabella_ln:esposito-00740,org:0024
11000414,fl:isabella_ln:esposito-00740,org:0015
11000414,fl:hiroshi_ln:tanaka-00202,org:0024
11000414,fl:hiroshi_ln:tanaka-00202,org:0015
11000415,fl:priya_ln:rossi-00814,org:0013
11000415,fl:priya_ln:rossi-00814,org:0026
11000415,fl:olivia_ln:kumar-00212,org:0013
11000415,fl:olivia_ln:kumar-00212,org:0026
11000416,fl:olivia_ln:chen-01498,org:0019
11000416,fl:wei_ln:dupont-00998,org:0019
11000416,fl:alice_ln:taylor-00399,org:0019
11000416,fl:mohammed_ln:gupta-01765,org:0019
11000416,fl:sakura_ln:davis-00673,org:0019
11000417,fl:santosh_ln:johnson-01062,org:0014
11000417,fl:giulia_ln:khan-00364,org:0014
11000417,fl:sakura_ln:garcia-01174,org:0014
11000418,fl:anika_ln:sato-00521,org:0025
11000418,fl:john_ln:petrov-00136,org:0025
11000419,fl:amelia_ln:martin-00511,org:0009
11000419,fl:amelia_ln:yamamoto-01329,org:0009
11000420,fl:john_ln:smith-00423,org:0028
11000421,fl:liu_ln:schmidt-01208,org:0003
11000421,fl:luca_ln:gupta-00453,org:0003
11000421,fl:mohammed_ln:brown-01606,org:0003
11000422,fl:seo-yun_ln:esposito-00817,org:0029
11000422,fl:luca_ln:taylor-01403,org:0029
11000423,fl:min_ln:rodriguez-01712,org:0023
11000423,fl:min_ln:rodriguez-01712,org:0011
11000423,fl:luca_ln:johnson-00020,org:0023
11000423,fl:luca_ln:johnson-00020,org:0011
11000424,fl:ivan_ln:ivanov-01314,org:0012
11000424,fl:sofia_ln:tanaka-01083,org:0012
11000424,fl:liu_ln:schmidt-00928,org:0012
11000424,fl:isabella_ln:wilson-01719,org:0012
11000425,fl:isabella_ln:suzuki-00559,org:0003
11000425,fl:anika_ln:zhang-00005,org:0003
11000425,fl:rajesh_ln:li-00613,org:0003
11000425,fl:seo-yun_ln:tanaka-01417,org:0003
11000426,fl:noah_ln:davis-00227,org:0030
11000426,fl:sofia_ln:khan-00052,org:0030
11000426,fl:anika_ln:dupont-00218,org:0030
11000427,fl:kenji_ln:johnson-01297,org:0019
11000427,fl:aisha_ln:kumar-00181,org:0019
11000428,fl:camille_ln:kumar-00799,org:0026
11000429,fl:priya_ln:dupont-00644,org:0020
11000430,fl:jin_ln:schmidt-01377,org:0007
11000430,fl:aisha_ln:anderson-00469,org:0007
11000431,fl:carlos_ln:khan-00879,org:0012
11000432,fl:camille_ln:hassan-01551,org:0002
11000432,fl:luca_ln:hassan-01572,org:0002
11000432,fl:kenji_ln:johnson-00498,org:0002
11000433,fl:noah_ln:miller-00379,org:0024
11000433,fl:liu_ln:kumar-01187,org:0024
11000434,fl:anika_ln:müller-00182,org:0014
11000434,fl:marco_ln:wilson-00288,org:0014
11000435,fl:amelia_ln:taylor-00607,org:0005
11000435,fl:rajesh_ln:brown-00618,org:0005
11000435,fl:liam_ln:petrov-01306,org:0005
11000435,fl:hans_ln:yamamoto-01188,org:0005
11000435,fl:hans_ln:khan-00601,org:0005
11000436,fl:ivan_ln:ivanov-01314,org:0022
11000436,fl:seo-yun_ln:gupta-00171,org:0022
11000436,fl:jin_ln:ferrari-01081,org:0022
11000437,fl:greta_ln:ferrari-01422,org:0010
11000437,fl:liam_ln:li-00863,org:0010
